name,codice,pricecap,price,country
nucleus software exports,nucleus.ns,120000000,4,india
lb foster,fstr,120000000,11,usa
the oncology institute,toi,120000000,1,usa
yunji,yj,120000000,0,china
martin midstream partners,mmlp,120000000,3,usa
creepy jar,crj.wa,120000000,184,poland
naked wines,wine.l,120000000,1,uk
cel-sci,cvm,120000000,2,usa
electra meccanica,solo,120000000,1,canada
altisource portfolio,asps,120000000,7,luxembourg
mangalore chemicals and fertilizers,mangchefer.ns,120000000,1,india
pardes biosciences,prds,120000000,2,usa
fonar corporation,fonr,120000000,18,usa
ohio valley banc corp,ovbc,120000000,26,usa
srikalahasthi pipes,sripipes.ns,120000000,2,india
relmada therapeutics,rlmd,120000000,4,usa
rvl pharmaceuticals,rvlp,120000000,1,usa
citizens inc,cia,120000000,2,usa
inseego,insg,120000000,1,usa
mind medicine,mnmd,120000000,3,usa
anup engineering,anup.ns,120000000,12,india
loop industries,loop,120000000,2,canada
spectrum pharmaceuticals,sppi,120000000,0,usa
medicinova,mnov,120000000,2,usa
tattooed chef,ttcf,120000000,1,usa
coffee day enterprises,coffeeday.ns,120000000,0,india
matinas biopharma,mtnb,120000000,0,usa
sonendo,sonx,120000000,2,usa
faze clan,faze,120000000,1,usa
old point financial,opof,120000000,24,usa
sema4,smfr,120000000,0,usa
sarcos technology and robotics,strc,110000000,0,usa
talkspace,talk,110000000,0,usa
local bounti,locl,110000000,1,usa
nok air,nok.bk,110000000,0,thailand
kore,kore,110000000,1,usa
usd partners,usdp,110000000,3,usa
bodal chemicals,bodalchem.ns,110000000,0,india
tanzanian gold corporation,trx,110000000,0,canada
aiming inc,3911.t,110000000,2,japan
immuneering,imrx,110000000,4,usa
graphite bio,grph,110000000,2,usa
mdxhealth,mdxh,110000000,6,belgium
userjoy technology,3546.two,110000000,2,taiwan
inflarx,ifrx,110000000,2,germany
ideanomics,idex,110000000,0,usa
volta,vlta,110000000,0,usa
broadwind,bwen,110000000,5,usa
finwise bancorp,finw,110000000,8,usa
akili,akli,110000000,1,usa
pixelworks,pxlw,110000000,2,usa
quick heal,quickheal.ns,110000000,2,india
aura energy,aura.l,110000000,0,australia
ge power india,gepil.ns,110000000,1,india
navkar corp,navkarcorp.ns,110000000,0,india
orient paper mills,orientppr.ns,110000000,0,india
bergs timber,brg-b.st,110000000,3,sweden
rigetti computing,rgti,110000000,0,usa
us xpress enterprises,usx,110000000,2,usa
westwood holdings group,whg,110000000,13,usa
starbreeze,star-b.st,110000000,0,sweden
pieris pharmaceuticals,pirs,110000000,1,usa
societal cdmo,sctl,110000000,1,usa
allied tecnologia,alld3.sa,110000000,1,brazil
fluent,flnt,110000000,1,usa
barnes & noble education,bned,110000000,2,usa
capricor therapeutics,capr,110000000,4,usa
infinities tech jiu zun digital,1961.hk,110000000,0,china
lee enterprises,lee,110000000,18,usa
union bankshares,unb,110000000,24,usa
ree automotive,ree,100000000,0,israel
india motor parts and accessories,impal.ns,100000000,8,india
lulu's fashion lounge,lvlu,100000000,2,usa
phunware,phun,100000000,1,usa
sylogist,syz.to,100000000,4,canada
rekor systems,rekr,100000000,2,usa
carrols restaurant group,tast,100000000,2,usa
american resources corp,arec,100000000,1,usa
nuvectis pharma,nvct,100000000,7,usa
parken sport fc copenhagen,parken.co,100000000,11,denmark
sangoma technologies,sang,100000000,4,canada
atossa therapeutics,atos,100000000,0,usa
pollux properti indonesia,poll.jk,100000000,0,indonesia
dave inc,dave,100000000,9,usa
high tide,hiti,100000000,1,canada
lakeland industries,lake,100000000,14,usa
india nippon electricals,indnippon.ns,100000000,4,india
ci games,ci7.f,100000000,0,poland
ateam,3662.t,100000000,5,japan
graham corporation,ghm,100000000,9,usa
lument finance trust,lft,100000000,2,usa
mangalam cement,manglmcem.ns,100000000,3,india
wag group,pet,100000000,2,usa
provident financial holdings,prov,100000000,14,usa
seanergy maritime,ship,100000000,0,greece
kaixin auto,kxin,100000000,0,china
titan medical,tmdi,100000000,0,canada
spero therapeutics,spro,100000000,2,usa
grove collaborative,grov,100000000,0,usa
sonida senior living,snda,100000000,15,usa
mallinckrodt pharmaceuticals,mnk,100000000,7,uk
cbak energy,cbat,100000000,1,china
park city group,pcyg,100000000,5,usa
ellington residential mortgage reit,earn,100000000,7,usa
sono,sev,100000000,1,germany
dare bioscience,dare,100000000,1,usa
instil bio,til,100000000,0,usa
aeye,lidr,100000000,0,usa
iris energy,iren,100000000,1,australia
advent technologies,adn,99810000,1,usa
momentus,mnts,99290000,1,usa
alligator energy,age.ax,99210000,0,australia
harte hanks,hhs,99150000,13,usa
cytosorbents,ctso,99050000,2,usa
reading international,rdi,98920000,3,usa
kokuyo camlin,kokuyocmln.ns,98750000,0,india
farmer brothers,farm,98700000,5,usa
sport lisboa e benfica,slben.ls,98410000,4,portugal
embark technology,embk,97900000,4,usa
seelos therapeutics,seel,97520000,0,usa
kayak inc,3904.t,97440000,6,japan
oncolytics biotech,oncy,97390000,1,canada
bit digital,btbt,97320000,1,usa
mynaric,myna,97210000,4,germany
viomi technology,viot,97040000,1,china
smart sand,snd,96890000,2,usa
syros pharmaceuticals,syrs,96470000,4,usa
nihon falcom,3723.t,96450000,9,japan
flotek industries,ftk,96100000,1,usa
mainz biomed,mynz,95940000,6,germany
himatsingka seide,himatseide.ns,95850000,0,india
fortress biotech,fbio,95770000,0,usa
scienjoy,sj,95310000,2,china
pedevco,ped,95220000,1,usa
nrx pharmaceuticals,nrxp,94760000,1,usa
hour loop,hour,94610000,2,usa
clearside biomedical,clsd,94490000,1,usa
gala incorporated,4777.t,94150000,3,japan
apex frozen foods,apex.ns,93970000,3,india
powerfleet,pwfl,93680000,2,usa
avino silver & gold mines,asm,93230000,0,canada
flexsteel industries,flxs,92960000,17,usa
macrowell omg digital entertainment,3687.two,92820000,3,taiwan
thunderful group,thundr.st,92810000,1,sweden
orion-group-holdings,orn,92630000,2,usa
lifeway foods,lway,92530000,5,usa
wrap technologies,wrap,92520000,2,usa
don't nod entertainment,aldne.pa,92480000,10,france
vince holding,vnce,92360000,7,usa
stabilis solutions,slng,91930000,5,usa
co-diagnostics,codx,91820000,2,usa
compugen,cgen,91820000,1,israel
bloober team,6bo.sg,91680000,4,poland
bliss gvs pharma,blissgvs.ns,91460000,0,india
akumin,aku,90550000,1,canada
nn inc,nnbr,89930000,2,usa
apyx medical,apyx,89600000,2,usa
delta apparel,dla,89260000,12,usa
airasia,2630.tw,88920000,0,malaysia
ati physical therapy,atip,88510000,0,usa
velan,vln.to,88340000,4,canada
modiv,mdv,88250000,11,usa
lyra therapeutics,lyra,88160000,2,usa
mesa air,mesa,88030000,2,usa
cave interactive,3760.t,87760000,14,japan
trilogy metals,tmq,87730000,0,canada
neovolta,neov,86710000,2,usa
viracta therapeutics,virx,86320000,2,usa
ayr wellness,ayrwf,86040000,1,usa
bird global,brds,85370000,0,usa
bragg gaming group,brag,85190000,4,canada
acres commercial realty,acr,84780000,9,usa
crooz,2138.t,84380000,7,japan
jay bharat maruti,jaybarmaru.ns,84010000,1,india
akatsuki corp,8737.t,83340000,2,japan
beyondspring,bysi,83300000,2,usa
3i infotech,3iinfoltd.ns,83210000,0,india
senti biosciences,snti,82880000,1,usa
charlotte's web,cweb.to,82660000,0,usa
gan,gan,82620000,1,uk
elevate uranium,el8.ax,82540000,0,australia
quicklogic,quik,82210000,6,usa
protalix biotherapeutics,plx,82070000,1,israel
lmp automotive holdings,lmpx,81810000,7,usa
ebixcash india,ebixforex.ns,81500000,7,india
wetrade group,wetg,80240000,0,china
armata pharmaceuticals,armp,79510000,2,usa
superior resources,spq.ax,79420000,0,australia
kins technology group,kinz,79250000,10,usa
gaia,gaia,79060000,3,usa
gulf island fabrication,gifi,78970000,4,usa
aterian,ater,78300000,0,usa
bjorn borg,borg.st,78060000,3,sweden
nano labs,na,78040000,1,china
laramide resources,lam.to,77820000,0,canada
longeveron,lgvn,77760000,3,usa
yuke's,4334.t,77760000,9,japan
atari,alata.pa,77720000,0,france
vista gold,vgz,77100000,0,usa
orchard therapeutics,ortx,77070000,0,uk
sunworks,sunw,77060000,2,usa
achieve life sciences,achv,76590000,4,canada
hydrofarm,hyfm,76330000,1,usa
nucana,ncna,75680000,1,uk
sotherly hotels,soho,75130000,1,usa
asian granito india,asiantiles.ns,75100000,0,india
reliance communications,rcom.ns,75050000,0,india
tonix pharmaceuticals,tnxp,74790000,1,usa
root insurance,root,74580000,5,usa
express,expr,74450000,1,usa
forsys metals,fsy.to,74330000,0,canada
ss lazio,ssl.mi,74300000,1,italy
enzo biochem,enz,74050000,1,usa
synlogic,sybx,74040000,1,usa
greenpower motor company,gp,73690000,3,canada
xilio therapeutics,xlo,73070000,2,usa
feiyu technology international company,1022.hk,72630000,0,china
radio city,radiocity.ns,72540000,0,india
broccoli,2706.t,72450000,8,japan
cheetah mobile,cmcm,72160000,2,china
accelerate diagnostics,axdx,71360000,0,usa
spencer's retail,spencers.ns,71320000,0,india
geechs,7060.t,71080000,6,japan
hepion pharmaceuticals,hepa,70740000,0,usa
emagin,eman,70390000,0,usa
curis,cris,70320000,0,usa
argo blockchain,arbk,70240000,1,uk
regis corporation,rgs,70120000,1,usa
synchronoss,sncr,69960000,0,usa
energous,watt,69490000,0,usa
owlet,owlt,68930000,0,usa
genprex,gnpx,68670000,1,usa
rane brake lining,rbl.ns,68630000,8,india
venator materials,vntr,68610000,0,uk
tiziana life sciences,tlsa,68510000,0,uk
wejo group,wejo,68480000,0,uk
immunic,imux,68310000,1,usa
adverum biotechnologies,advm,67800000,0,usa
aquabounty,aqb,67740000,0,usa
galectin therapeutics,galt,67740000,1,usa
imagineer,4644.t,67540000,7,japan
io biotech,iobt,67420000,2,denmark
atyr pharma,life,67300000,2,usa
enochian biosciences,enob,67240000,1,usa
culp,culp,66629999,5,usa
manhattan bridge capital,loan,66550000,5,usa
vtv therapeutics,vtvt,66480000,0,usa
retractable technologies,rvp,66150000,2,usa
aptose biosciences,apto,65780000,0,canada
united insurance holdings,uihc,65390000,1,usa
great elm capital,gecc,65300000,8,usa
spruce biosciences,sprb,65019999,2,usa
indonesia energy,indo,65010000,6,indonesia
orion energy systems,oesx,64599999,2,usa
lightning emotors,zev,64230000,0,usa
mogo,mogo,64140000,0,canada
jounce therapeutics,jnce,63580000,1,usa
mag interactive,magi.st,63520000,2,sweden
snail inc,snal,63470000,1,china
dirtt environmental solutions,drtt,63450000,0,canada
aeria,3758.t,62990000,2,japan
red cat holdings,rcat,62730000,1,usa
hexo,hexo,62670000,1,canada
gamesparcs,6542.two,62620000,1,taiwan
know labs,knw,62600000,1,usa
the marygold companies,mgld,62300000,1,usa
logan ridge finance,lrfc,61940000,22,usa
mega uranium,mga.to,61670000,0,canada
scynexis,scyx,61390000,1,usa
mgo global,mgol,61320000,4,usa
sino-entertainment technology,6933.hk,61300000,0,china
nectar lifesciences,neclife.ns,60990000,0,india
unity biotechnology,ubx,60880000,4,usa
surface oncology,surf,59930000,0,usa
geospace technologies,geos,59870000,4,usa
ncs multistage,ncsm,59710000,24,usa
sporting clube de portugal,scp.ls,59660000,0,portugal
lantern pharma,ltrn,59490000,5,usa
biolargo,blgo,59210000,0,usa
neovasc,nvcn,59160000,21,canada
freightcar america,rail,58900000,3,usa
xebec adsorption,xbc.to,58690000,0,canada
heritage insurance,hrtg,58480000,2,usa
sellas life sciences,sls,58470000,2,usa
wayi international digital entertainment,3086.two,58040000,2,taiwan
oncocyte,ocx,57890000,0,usa
leap therapeutics,lptx,57690000,0,usa
pestech cambodia,pepc.kh,57500000,0,cambodia
atlis motor vehicles,amv,57360000,5,usa
unitech group,unitech.ns,57340000,0,india
polishedcom,pol,57290000,0,usa
east side games,eagr.to,57230000,0,canada
rapid micro biosystems,rpid,56690000,1,usa
elevate credit,elvt,56550000,1,usa
popreach,popr.v,56530000,0,canada
asp isotopes,aspi,56340000,1,usa
nautilus,nls,56140000,1,usa
petropavlovsk,pog.l,55500000,1,uk
augmedix,augx,55390000,1,usa
icandy interactive,ici.ax,55170000,0,australia
adamas one,jewl,54950000,3,usa
pavmed,pavm,54830000,0,usa
koss,koss,54710000,5,usa
virtra,vtsi,54700000,5,usa
allied esports,aese,54320000,1,usa
hinduja ventures,nxtdigital.ns,53950000,1,india
rewalk robotics,rwlk,53640000,0,israel
mobile factory,3912.t,53640000,6,japan
aquestive therapeutics,aqst,53610000,0,usa
balaji telefilms,balajitele.ns,53450000,0,india
brainstorm cell therapeutics,bcli,53350000,1,usa
tscan therapeutics,tcrx,52970000,2,usa
aeroclean technologies,aerc,52680000,3,usa
renren,renn,52070000,2,china
vapotherm,vapo,52070000,1,usa
golden minerals,aumn,51910000,0,usa
rafael holdings,rfl,51880000,2,usa
imperial petroleum,impp,51750000,0,greece
talaris therapeutics,tals,51430000,1,usa
therapeuticsmd,txmd,51120000,5,usa
addentax group,atxg,51010000,1,china
lucid diagnostics,lucd,50840000,1,usa
westwater resources,wwr,50470000,1,usa
intellicheck,idn,49840000,2,usa
hindustan media ventures,hmvl.ns,49320000,0,india
lipocine,lpcn,49220000,0,usa
advanced emissions solutions,ades,49110000,2,usa
nbi industrial finance,nbifin.ns,49070000,19,india
the glimpse group,vrar,48260000,3,usa
horizon global,hzn,48250000,1,usa
5th planet games,5pg.ol,47870000,0,denmark
kaival brands innovations,kavl,47860000,0,usa
greenidge generation holdings,gree,47420000,1,usa
natural health trends,nhtc,47400000,4,usa
ascent solar technologies,asti,47160000,1,usa
uphealth,uph,47120000,3,usa
comstock mining,lode,46900000,0,usa
tessco technologies,tess,46760000,5,usa
coly,4175.t,46600000,8,japan
enish,3667.t,46580000,2,japan
coya therapeutics,coya,46460000,4,usa
big cheese studio,bcs.wa,46350000,11,poland
apptech payments,apcx,45610000,2,usa
abeona therapeutics,abeo,45510000,2,usa
ashford inc,ainc,45510000,14,usa
science 37,snce,45490000,0,usa
audacy,aud,45400000,0,usa
castellum,ctm,45270000,1,usa
emcore corporation,emkr,45120000,1,usa
investigator resources,ivr.ax,45060000,0,australia
journey medical,derm,44940000,2,usa
bitnile,nile,44770000,0,usa
kirkland's,kirk,44760000,3,usa
nippon ichi software,3851.t,44560000,8,japan
atlas lithium,atlx,44370000,7,usa
navios maritime holdings,nm,44200000,1,monaco
graphex group,grfx,44080000,1,hong kong
maia biotechnology,maia,43670000,3,usa
ironnet,irnt,43520000,0,usa
ourgame international,6899.hk,43470000,0,china
solitario zinc,xpl,43390000,0,usa
cielo waste solutions,cmc.v,43350000,0,canada
okyo pharma,okyo,43320000,1,uk
sos limited,sos,43270000,6,china
tose software,4728.t,43180000,5,japan
inuvo,inuv,43170000,0,usa
us gold corp,usau,43070000,5,usa
ata creativity global,aacg,42980000,1,china
cimbeton,cmbtn.is,42690000,24,turkey
corvus pharmaceuticals,crvs,42360000,0,usa
phnom penh sez,ppsp.kh,42020000,0,cambodia
magic empire global giraffe capital,megl,41600000,2,hong kong
soktas tekstil,sktas.is,41270000,0,turkey
ocean power technologies,optt,41160000,0,usa
lightpath technologies,lpth,40930000,1,usa
isoray,isr,40920000,0,usa
izea worldwide,izea,40430000,0,usa
biomerica,bmra,40420000,3,usa
trinity biotech,trib,40390000,1,ireland
spi energy,spi,40180000,1,usa
blue apron holdings,aprn,39970000,1,usa
mep infrastructure,mep.ns,39960000,0,india
boombit,bbt.wa,39920000,2,poland
party city,prty,39550000,0,usa
palatin technologies,ptn,39550000,3,usa
capstone green energy,cgrn,39410000,2,usa
avrobio,avro,39390000,0,usa
cyberstep,3810.t,39390000,3,japan
cryo-cell,ccel,39370000,4,usa
nymox pharmaceutical,nymx,39360000,0,bahamas
biosig technologies,bsgm,39290000,0,usa
silver one resources,sve.v,39020000,0,canada
team inc,tisi,38810000,8,usa
zion oil & gas,znog,38590000,0,usa
boyaa interactive,0434.hk,38180000,0,china
biora therapeutics,bior,38110000,4,usa
foresight autonomous holdings,frsx,37460000,0,israel
houston american energy,husa,37420000,3,usa
shift technologies,sft,37050000,0,usa
ageagle aerial systems,uavs,36980000,0,usa
zordix,zordix-b.st,36950000,0,sweden
appirits,4174.t,36210000,8,japan
grand twins international cambodia,gti.kh,35850000,0,cambodia
satsuma pharmaceuticals,stsa,35440000,1,usa
monopar therapeutics,mnpr,35290000,2,usa
imv,imv,35280000,3,canada
heartbeam,beat,35100000,4,usa
solar integrated roofing,sirc,35010000,0,usa
rave restaurant group,rave,34860000,1,usa
salem media group,salm,34830000,1,usa
alkaline water company,wter,34820000,0,usa
realnetworks,rnwk,34820000,0,usa
aptinyx,aptx,34630000,0,usa
corphousing group,chg,34480000,1,usa
lumos pharma,lumo,34270000,4,usa
fragbite group,frag.st,34160000,0,sweden
corenergy infrastructure trust,corr,33780000,2,usa
camber energy,cei,33730000,1,usa
almaden minerals,aau,33630000,0,canada
forever entertainment,8fe.sg,33540000,1,poland
toro energy,toe.ax,33400000,0,australia
stryve foods,snax,33100000,0,usa
vistagen therapeutics,vtgn,33090000,0,usa
sio gene therapies,siox,33060000,0,usa
the9,ncty,32710000,1,china
sierra metals,smts,32700000,0,canada
bit mining 500com,btcm,32650000,3,china
swvl holdings,swvl,32420000,0,uae
bionomics,bnox,32170000,4,australia
document security systems,dss,31730000,0,usa
acasti pharma,acst,31670000,0,canada
vaccinex,vcnx,31670000,0,usa
zk international group,zkin,31300000,1,china
kala pharmaceuticals,kala,31290000,19,usa
treasure global,tgl,31290000,1,malaysia
sporting clube de braga,scb.ls,31270000,26,portugal
avalon globocare,albt,30890000,3,usa
aim immunotech,aim,30210000,0,usa
paxmedica,pxmd,30200000,2,usa
beasley broadcast group,bbgi,30140000,1,usa
erayak power solution,raya,30000000,2,china
revlon,revrq,29860000,0,usa
toughbuilt industries,tblt,29670000,2,usa
tenda,4198.t,29590000,13,japan
psychemedics,pmd,29350000,5,usa
athenex,atnx,29270000,0,usa
nexstim,nxtmh.he,29240000,4,finland
sphere 3d,any,29150000,0,canada
endo international,endpq,29090000,0,ireland
shapeways,shpw,29080000,0,usa
microbot medical,mbot,28950000,3,usa
pioneer power solutions,ppsi,28760000,2,usa
quince therapeutics,qncx,27820000,0,usa
agex therapeutics,age,27810000,0,usa
zynerba pharmaceuticals,zyne,27760000,0,usa
trinity place holdings,tphs,27680000,0,usa
phoenix motor,pev,27640000,1,usa
harpoon therapeutics,harp,27640000,0,usa
rockley photonics,rkly,27540000,0,uk
mobcast,3664.t,27480000,0,japan
boxlight,boxl,27300000,0,usa
nj holdings,9421.t,27200000,5,japan
