link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/ioof-holdings-ltd,6985,ioof holdings ltd,not found,,302000000,australia,"financial services, asset management"
https://www.value.today/company/shanghai-chlor-alkali-chemical,6980,shanghai chlor-alkali chemical,not found,,not found,china,"basic materials, chemicals"
https://www.value.today/company/skyworth-group,6984,skyworth group,not found,,not found,china,"technology, electronics, consumer electronics"
https://www.value.today/company/bapcor,6989,bapcor,not found,,1274000,australia,"consumer cyclical, consumer durables, retail"
https://www.value.today/company/cornerstone-strategic-value-fund,6982,cornerstone strategic value fund,not found,,204000000,usa,"financial services, asset management"
https://www.value.today/company/beijing-oriental-jicheng,6983,beijing oriental jicheng,not found,,not found,china,technology
https://www.value.today/company/itoham-yonekyu-holdings,6987,itoham yonekyu holdings,not found,,6234000,japan,"consumer defensive, fmcg, package foods, food products"
https://www.value.today/company/vgi-public-company,6990,vgi public company,not found,,106000000,thailand,"communication services, advertising"
https://www.value.today/company/usa-compression-partners-lp,6999,usa compression partners lp,not found,,632000000,usa,"energy, oil and gas, utilities, gas utilities"
https://www.value.today/company/brookfield-asset-management-reinsurance-partners-ltd.,6992,brookfield asset management reinsurance partners ltd,not found,,not found,bermuda,insurance
https://www.value.today/company/deutsche-pfandbriefbank-ag,6997,deutsche pfandbriefbank ag,not found,,591000000,germany,"financial services, banking services"
https://www.value.today/company/amag-austria-metall-ag,6996,amag austria metall ag,not found,,not found,austria,"basic materials, aluminum, metal fabrication products"
https://www.value.today/company/china-west-construction-group-co.-ltd,6995,china west construction group co ltd,not found,,not found,china,"basic materials, construction materials"
https://www.value.today/company/advanced-technology-materials,6994,advanced technology & materials,not found,,not found,china,"basic materials, mining"
https://www.value.today/company/taiyo-holdings,6998,taiyo holdings,not found,,715000000,japan,"basic materials, chemicals"
https://www.value.today/company/elan-microelectronics-corporation,6993,elan microelectronics corporation,not found,,606000000,taiwan,"technology, electronics, semiconductors"
https://www.value.today/company/bbgi-global-infrastructure-s..,6991,bbgi global infrastructure sa,not found,2011,not found,luxembourg,asset management
https://www.value.today/company/dream-finders-homes-inc.,7009,dream finders homes inc,not found,2008,1923000,usa,"construction, real estate"
https://www.value.today/company/bilia-ab-publ,7007,bilia ab publ,not found,,3347000,sweden,"consumer cyclical, automobile dealers, retail, automobile service"
https://www.value.today/company/companhiade-eletricidade-do-estado-da-bahia-coelba,7004,companhiade eletricidade do estado da bahia - coelba,not found,,2009999,brazil,"utilities, electric utilities"
https://www.value.today/company/stratec-se,7008,stratec se,not found,,287000000,germany,"healthcare, medical equipment"
https://www.value.today/company/dongfang-electronics,7001,dongfang electronics,not found,,not found,china,"industries, electronics, electrical products"
https://www.value.today/company/iress,7005,iress,not found,,440000000,australia,"technology, software and it, software products"
https://www.value.today/company/clinigen-group,7000,clinigen group,not found,,616000000,uk,"healthcare, pharmaceutical"
https://www.value.today/company/pengxin-international-mining-co.ltd,7003,pengxin international mining coltd,not found,,not found,china,"basic materials, chemicals"
https://www.value.today/company/novorossiysk-commercial-sea-port,7006,novorossiysk commercial sea port,not found,,not found,russia,"industries, shipping"
https://www.value.today/company/agora-inc.,7002,agora inc,not found,,24000000,china,software and it
https://www.value.today/company/hyundai-marine-fire-insurance,7010,hyundai marine & fire insurance,not found,,11540000,south korea,"financial services, insurance"
https://www.value.today/company/crayon-group-holding-asa-0,7017,crayon group holding asa,not found,,not found,norway,"technology, software and it"
https://www.value.today/company/gopro,7018,gopro,not found,2002,1161000,usa,"technology, electronics, cameras & accessories, consumer electronics"
https://www.value.today/company/shenzhen-infogem-technologies,7013,shenzhen infogem technologies,not found,,173000000,china,"technology, software and it infrastructure"
https://www.value.today/company/dongguan-development-holdings,7012,dongguan development holdings,not found,,not found,china,"industries, infrastructure"
https://www.value.today/company/bitauto-holdings,7014,bitauto holdings,not found,,not found,china,"communication services, software and it, technology, software products, advertising"
https://www.value.today/company/oceanwide-holdings,7015,oceanwide holdings,not found,,2171000,china,"real estate, conglomerate"
https://www.value.today/company/nanya-new-material-technology-co.ltd,7014,nanya new material technology coltd,not found,,not found,china,"technology, electronics"
https://www.value.today/company/sanrio-company,7016,sanrio company,not found,,385000000,japan,"consumer cyclical, retail"
https://www.value.today/company/canoo-inc.,7011,canoo inc,not found,,0,usa,"consumer cyclical, automobile, electric vehicles"
https://www.value.today/company/deppon-logistics,7019,deppon logistics,not found,,4563000,china,"industries, logistics, freight transport"
https://www.value.today/company/huya,7028,huya,not found,,1652000,china,"communication services, technology, entertainment"
https://www.value.today/company/vtex,7026,vtex,not found,,147000000,uk,"software and it, technology"
https://www.value.today/company/alphawave-ip-group-plc,7027,alphawave ip group plc,not found,,not found,uk,"technology, processors / chips, semiconductors, technology hardware and instruments"
https://www.value.today/company/home-consortium-limited,7021,home consortium limited,not found,,10000000,australia,real estate
https://www.value.today/company/blue-prism-group,7020,blue prism group,not found,,197000000,uk,"technology, software and it infrastructure, robotics"
https://www.value.today/company/cg-power-and-industrial-solutions,7025,cg power and industrial solutions,not found,,686000000,india,"industries, electrical products"
https://www.value.today/company/qingdao-tianneng-heavy-industries,7024,qingdao tianneng heavy industries,not found,,not found,china,"industries, industry machinery"
https://www.value.today/company/ncab-group-ab-publ,7023,ncab group ab publ,not found,,303000000,sweden,"technology, electronics, capital goods"
https://www.value.today/company/fattal-holdings-1998-ltd,7022,fattal holdings 1998 ltd,not found,1998,931000000,israel,"consumer cyclical, hotels"
https://www.value.today/company/doubleline-income-solutions-fund,7035,doubleline income solutions fund,not found,,361000000,usa,"financial services, asset management"
https://www.value.today/company/amano-corporation,7033,amano corporation,not found,,864000000,japan,"technology, technology hardware and instruments"
https://www.value.today/company/protagonist-therapeutics,7030,protagonist therapeutics,not found,,27000000,usa,"healthcare, healthcare products, biotechnology, biopharmaceutical"
https://www.value.today/company/mirait-holdings-corporation,7032,mirait holdings corporation,not found,,3432000,japan,"industries, engineering services, infrastructure, conglomerate"
https://www.value.today/company/repay-holdings-corporation,7031,repay holdings corporation,not found,2006,219000000,usa,"technology, software and it infrastructure"
https://www.value.today/company/codexis,7037,codexis,not found,,104000000,usa,"healthcare, biotechnology, chemicals"
https://www.value.today/company/trustpilot-group-plc,7029,trustpilot group plc,not found,,not found,denmark,"technology, internet or mobile app based business, software and it, social media"
https://www.value.today/company/tiangong-international-company-limited,7036,tiangong international company limited,not found,,not found,china,"basic materials, iron and steel"
https://www.value.today/company/lisi,7038,lisi,not found,,1199000,france,"industries, aerospace and defense"
https://www.value.today/company/corticeira-amorim-s.g.p.s,7034,corticeira amorim sgps,not found,,not found,portugal,"basic materials, wood products"
https://www.value.today/company/kyushu-financial-group,7039,kyushu financial group,not found,,1241000,japan,"financial services, banking services"
https://www.value.today/company/piper-jaffray-companies,7045,piper jaffray companies,not found,,not found,usa,"financial services, investments"
https://www.value.today/company/cosmo-energy-holdings,7041,cosmo energy holdings,not found,,17808000,japan,"energy, oil and gas"
https://www.value.today/company/radware-ltd.,7046,radware ltd,not found,,not found,israel,"technology, software and it infrastructure"
